order_id,order_date,customer_age,order_value,discount_applied,delivery_time_days,customer_rating,product_category_Books,product_category_Electronics,product_category_Fashion,product_category_Home & Kitchen,product_category_Sports,payment_method_Card,payment_method_UPI,payment_method_Wallet,order_status_Delivered,order_status_Returned
1311,2024-08-06,-0.9654245224019156,-0.6344492995867059,1,2,4.3,0,0,0,0,0,0,0,1,0,1
1312,2024-01-08,-0.8198459682664361,0.32670754451824446,0,8,1.4,0,0,0,1,0,0,0,0,1,0
1313,2024-06-10,0.8543074042915783,-0.1643694642701121,0,7,2.2,0,0,0,1,0,0,0,1,1,0
1314,2024-05-07,1.1454645125625371,-0.7787753925631692,1,6,3.0,0,1,0,0,0,0,0,0,0,1
1315,2024-09-18,1.509410897901236,-1.2889533728606983,1,3,2.2,0,0,1,0,0,0,1,0,0,1
1316,2024-11-28,-0.01916392052129879,0.5404801044873112,1,4,2.9,0,0,0,0,0,1,0,0,0,0
1317,2024-03-28,-0.23753175172451804,0.6207971001255568,1,5,4.7,0,0,0,0,1,0,1,0,0,0
1318,2024-05-07,1.509410897901236,-0.7416022549027658,1,2,4.3,0,0,1,0,0,0,0,1,0,0
1319,2024-01-21,-0.5286888599954771,-0.32466098827874795,0,1,3.5,0,0,0,0,1,0,0,1,0,1
1320,2024-10-17,-1.693317293079313,0.7390858558644081,0,9,3.4,0,0,1,0,0,0,0,1,0,0
1321,2024-06-29,1.5822001749689758,0.8730902099564233,0,1,4.8,0,0,0,0,0,0,1,0,0,0
1322,2024-06-07,-1.6205280160115734,1.4192665529012634,1,1,1.3,0,0,0,0,1,0,1,0,0,1
1323,2024-07-11,1.3638323437657565,-1.2791663881936794,1,10,3.4,0,0,0,0,1,0,1,0,1,0
1324,2024-04-12,1.4366216208334963,-0.19415850235598722,0,8,3.6,0,0,0,0,1,1,0,0,1,0
1325,2024-03-15,-0.38311030585999756,-1.303276645272419,1,5,4.5,0,1,0,0,0,0,0,1,1,0
1326,2024-09-02,1.5822001749689758,1.5018208142155776,1,3,2.3,0,0,1,0,0,0,0,0,0,0
1327,2024-07-08,-0.5286888599954771,0.26084154473997717,1,5,1.2,1,0,0,0,0,0,0,1,0,1
1328,2024-11-06,-1.2565816306728745,-1.5057267320866252,1,6,2.3,1,0,0,0,0,1,0,0,1,0
1329,2024-06-09,-1.693317293079313,-1.4664889659384568,1,6,1.7,0,0,0,1,0,1,0,0,0,1
1330,2024-09-10,-1.4749494618760939,0.32359305735689164,0,1,4.9,0,1,0,0,0,0,1,0,1,0
1331,2024-12-09,-1.6205280160115734,-0.5230435745099884,0,2,4.2,0,0,1,0,0,1,0,0,0,0
1332,2024-03-30,-0.1647424746567783,0.05975711633406118,0,4,1.3,0,0,1,0,0,0,0,1,1,0
1333,2024-05-30,-0.8198459682664361,-0.29132095762044224,0,7,2.1,0,0,0,0,1,0,1,0,0,1
1334,2024-06-13,0.7087288501560988,-0.9049394919083084,0,5,3.6,0,0,0,1,0,1,0,0,0,0
1335,2024-02-10,1.0726752354947975,-0.7429987915073383,0,7,4.8,0,0,0,0,0,0,1,0,0,0
1336,2024-11-24,0.635939573088359,-0.4995593026831479,1,1,2.5,0,1,0,0,0,0,0,1,1,0
1337,2024-02-29,0.19920391068192048,0.4175259340011243,0,5,2.2,0,0,0,0,1,0,0,0,0,1
1338,2024-07-19,0.1264146336141807,-0.8905067422552244,0,4,2.4,0,0,0,1,0,0,0,0,0,1
1339,2024-09-16,-0.9654245224019156,0.11873306767831246,0,6,2.4,0,0,0,0,0,1,0,0,1,0
1340,2024-12-05,-1.402160184808354,0.1475354070375398,0,9,3.5,1,0,0,0,0,0,0,0,1,0
1341,2024-06-11,0.41757174188513974,-1.0891054758604388,1,4,3.1,0,0,0,0,1,0,1,0,0,1
1342,2024-08-28,-1.0382137994696552,-0.5655024979521204,0,6,4.2,0,0,0,1,0,0,0,0,0,0
1343,2024-12-05,-1.3293709077406144,1.3576589371011591,1,5,3.1,0,0,0,0,0,0,0,0,0,1
1344,2024-09-10,0.927096681359318,0.9499011267622846,0,7,2.8,1,0,0,0,0,0,0,0,1,0
1345,2024-08-09,1.6549894520367154,-1.3645193369346444,1,10,3.0,0,0,0,0,1,0,0,0,0,0
1346,2024-05-27,0.7815181272238385,0.5342567443821109,1,7,2.3,0,0,0,0,1,0,0,1,1,0
1347,2024-01-19,-1.0382137994696552,-1.5878669448598852,1,9,3.1,0,0,1,0,0,0,0,1,0,1
1348,2024-12-24,-0.8926352453341758,0.22568391116416273,1,9,2.5,0,0,0,0,0,1,0,0,0,1
1349,2024-07-31,0.7087288501560988,0.23892223604288368,1,6,3.2,0,0,0,1,0,1,0,0,0,1
1350,2024-06-20,0.3447824648174,-1.6277040287267999,0,3,3.2,0,1,0,0,0,0,0,0,1,0
1351,2024-12-02,-0.23753175172451804,1.6606947483039938,1,3,3.9,1,0,0,0,0,1,0,0,1,0
1352,2024-11-15,1.218253789630277,-0.7676353814772481,1,1,4.5,0,0,1,0,0,1,0,0,1,0
1353,2024-05-01,0.05362535654644096,-0.5559737672903693,0,7,2.0,0,1,0,0,0,0,0,0,0,1
1354,2024-10-07,0.5631502960206192,-0.2831957813351459,1,6,3.2,0,0,0,0,0,0,0,0,1,0
1355,2024-11-20,0.05362535654644096,1.026853802560168,0,1,4.8,0,0,0,1,0,0,0,0,0,0
1356,2024-10-17,-0.5286888599954771,0.05898937209014028,0,2,1.8,0,1,0,0,0,0,0,1,0,0
1357,2024-08-22,-1.402160184808354,0.0719104936797827,0,9,2.5,0,1,0,0,0,0,0,1,0,1
1358,2024-06-22,1.4366216208334963,-0.6593511613337658,0,7,2.1,0,0,0,0,1,1,0,0,0,0
1359,2024-05-20,-0.1647424746567783,1.3721071258523845,0,5,3.5,0,0,0,0,1,0,0,1,0,1
1360,2024-04-14,-1.183792353605135,-0.3737671452477694,0,8,4.0,0,0,1,0,0,0,0,0,1,0
1361,2024-03-30,0.5631502960206192,0.26287950569458923,1,6,3.7,0,0,0,0,1,1,0,0,0,0
1362,2024-04-20,1.509410897901236,-1.3766825391610011,0,7,2.0,0,0,1,0,0,1,0,0,0,0
1363,2024-03-30,-1.0382137994696552,-0.04463645107788866,0,10,2.2,0,0,0,0,1,1,0,0,0,0
1364,2024-11-20,-0.6014781370632168,-1.543676035317208,0,10,4.7,0,1,0,0,0,1,0,0,0,0
1365,2024-11-17,-0.6014781370632168,-0.29727904594849264,1,1,4.1,0,0,1,0,0,0,0,0,0,1
1366,2024-08-03,-0.9654245224019156,-0.9577945426168405,1,9,1.5,0,0,0,0,0,0,0,1,0,1
1367,2024-03-04,-1.693317293079313,1.4571891885986934,1,2,5.0,0,0,0,0,1,0,1,0,0,1
1368,2024-07-05,-0.4558995829277373,1.0989515837698944,0,7,2.9,0,0,0,1,0,1,0,0,0,1
1369,2024-11-25,-1.6205280160115734,-0.5062458357325784,0,2,3.4,0,0,0,0,0,0,0,0,0,1
1370,2024-09-26,1.2910430666980168,-1.758097037408197,0,4,1.3,0,0,0,0,1,0,1,0,1,0
1371,2024-12-13,-1.6205280160115734,1.0129684391139013,1,10,3.2,0,1,0,0,0,0,0,0,0,0
1372,2024-05-30,0.7815181272238385,-0.06271002078349626,0,5,3.3,0,1,0,0,0,0,0,0,0,0
1373,2024-05-04,-0.8926352453341758,1.3736173503614495,1,3,2.1,0,0,0,0,0,0,0,1,0,1
1374,2024-08-11,0.7815181272238385,-1.6396286267091593,0,6,2.1,1,0,0,0,0,1,0,0,1,0
1375,2024-08-25,1.6549894520367154,-0.06001238927195011,0,1,2.3,1,0,0,0,0,0,0,0,1,0
1376,2024-11-01,1.4366216208334963,-1.178638209534486,1,1,4.4,0,0,0,1,0,0,0,0,0,1
1377,2024-11-17,1.218253789630277,0.0031714180929123914,1,8,1.8,0,0,0,1,0,0,0,1,0,1
1378,2024-03-05,-0.09195319758903854,0.9967265078695675,0,10,4.8,0,0,0,0,0,0,0,1,0,1
1379,2024-03-05,-0.09195319758903854,1.5562590742607507,1,5,4.3,0,1,0,0,0,0,1,0,1,0
1380,2024-02-27,1.5822001749689758,0.010579378091840282,1,6,2.6,0,0,1,0,0,1,0,0,0,1
1381,2024-03-11,-0.23753175172451804,-1.3504655469632032,0,8,2.6,1,0,0,0,0,1,0,0,1,0
1382,2024-12-06,1.0726752354947975,0.8367662226937751,0,7,1.8,0,1,0,0,0,0,0,1,1,0
1383,2024-09-02,1.218253789630277,0.15419246544506462,0,3,1.1,0,0,1,0,0,0,0,0,0,1
1384,2024-05-23,-1.3293709077406144,-0.11766478883920455,1,10,3.2,0,1,0,0,0,0,1,0,0,0
1385,2024-07-26,-1.5477387389438335,-1.0795514812199116,1,1,1.9,0,0,0,0,0,0,0,0,0,1
1386,2024-10-04,-0.01916392052129879,-1.2468046349357629,0,9,2.9,1,0,0,0,0,0,1,0,0,1
1387,2024-11-18,-0.3103210287922578,0.24454487487496127,1,3,1.2,0,0,1,0,0,1,0,0,1,0
1388,2024-04-26,-1.0382137994696552,1.0795642871679256,1,9,4.4,0,0,1,0,0,1,0,0,1,0
1389,2024-10-10,-0.4558995829277373,0.5339718228436907,1,1,2.4,0,0,0,0,0,1,0,0,1,0
1390,2024-06-02,-0.6742674141309566,0.41269630339174335,1,10,2.8,1,0,0,0,0,0,1,0,0,1
1391,2024-06-06,-0.9654245224019156,1.025924649562955,0,3,1.1,0,0,0,1,0,1,0,0,0,1
1392,2024-08-02,-0.09195319758903854,-1.6734584978448475,0,5,2.8,0,0,0,0,0,0,0,0,1,0
1393,2024-11-02,-1.5477387389438335,-0.2945028153918651,0,8,3.1,1,0,0,0,0,0,0,0,0,1
1394,2024-06-26,-0.23753175172451804,-1.455214213632396,0,2,1.7,0,0,1,0,0,0,1,0,0,0
1395,2024-05-01,-0.3103210287922578,-0.39032487622680573,1,7,3.8,0,0,0,0,1,0,0,1,1,0
1396,2024-01-13,0.8543074042915783,1.0396696575715763,1,4,1.0,0,0,0,0,1,0,0,1,1,0
1397,2024-02-04,-1.111003076537395,-1.764109864356929,1,2,2.9,0,0,0,0,0,0,1,0,0,0
1398,2024-10-10,0.4903610189528795,0.4440334619548481,1,1,3.0,0,0,0,1,0,0,1,0,0,1
1399,2024-01-31,1.3638323437657565,0.6861171172513832,1,3,4.7,0,0,0,1,0,0,0,0,0,0
1400,2024-05-21,1.218253789630277,-0.36940770535450107,0,9,2.2,0,0,0,0,1,1,0,0,0,0
1401,2024-10-12,-0.4558995829277373,0.5119290013614693,0,7,1.2,1,0,0,0,0,1,0,0,0,0
1402,2024-06-06,-0.4558995829277373,1.2103095879978127,1,10,1.7,1,0,0,0,0,0,0,1,1,0
1403,2024-01-16,0.05362535654644096,0.5685455777988998,0,2,2.8,0,0,0,0,0,1,0,0,0,0
1404,2024-12-03,0.927096681359318,0.9457929231024019,0,10,4.3,1,0,0,0,0,0,0,1,1,0
1405,2024-09-24,-0.38311030585999756,1.1398272978753854,1,3,2.5,0,0,0,0,0,0,0,0,0,1
1406,2024-04-09,1.6549894520367154,0.6282976947133306,0,5,3.5,0,0,0,0,1,0,1,0,0,1
1407,2024-07-08,-0.5286888599954771,-0.589915922776174,0,9,1.9,0,0,0,1,0,0,0,0,1,0
1408,2024-08-07,1.218253789630277,0.8995486135069711,0,2,2.9,0,0,1,0,0,1,0,0,0,0
1409,2024-01-17,-0.23753175172451804,1.3024781967908419,1,4,2.4,0,0,0,0,1,0,1,0,1,0
1410,2024-05-26,0.5631502960206192,-0.0011978466809913196,1,7,3.3,0,0,0,0,1,0,1,0,0,1
1411,2024-05-15,1.5822001749689758,0.775359315169504,0,7,4.8,0,0,0,0,0,1,0,0,0,1
1412,2024-05-16,-0.09195319758903854,0.5862149238440888,0,2,4.7,0,0,0,0,0,0,0,1,1,0
1413,2024-05-27,1.4366216208334963,-1.665351567766445,0,1,4.9,0,0,0,0,1,0,1,0,1,0
1414,2024-07-12,1.1454645125625371,1.0176015721105787,1,4,3.4,0,0,0,1,0,0,1,0,1,0
1415,2024-10-08,0.7815181272238385,-0.5489391527555781,1,1,2.6,0,0,0,0,0,0,0,1,0,1
1416,2024-12-16,-1.0382137994696552,-0.1641392813523736,0,7,4.9,0,0,0,0,1,0,1,0,0,0
1417,2024-09-29,-0.23753175172451804,-1.710011264470858,0,3,2.6,0,0,0,1,0,1,0,0,0,0
1418,2024-12-26,-1.183792353605135,1.3828050173097222,0,3,3.4,0,0,1,0,0,0,0,0,0,0
1419,2024-04-23,0.3447824648174,0.46895356990880194,1,2,2.2,0,0,0,0,0,0,0,1,0,1
1420,2024-07-28,0.41757174188513974,1.1732389098068907,1,3,5.0,1,0,0,0,0,0,0,0,0,0
1421,2024-07-07,-0.8926352453341758,0.3619171096059879,0,2,2.3,0,0,0,1,0,0,0,0,1,0
1422,2024-03-20,0.3447824648174,-0.17061247413658268,1,7,2.0,0,0,1,0,0,0,1,0,1,0
1423,2024-10-06,0.5631502960206192,-0.06130786996141776,1,6,1.3,0,0,1,0,0,0,0,1,0,0
1424,2024-04-26,0.635939573088359,-0.022411167526727997,0,1,2.5,0,0,0,0,1,0,1,0,1,0
1425,2024-08-25,-1.693317293079313,-0.1853708484050041,1,4,4.0,0,0,0,1,0,0,0,0,0,0
1426,2024-10-18,0.927096681359318,0.9342065817247678,0,6,4.7,0,1,0,0,0,0,0,0,1,0
1427,2024-03-24,-1.183792353605135,-0.359005963870595,1,6,3.5,0,0,0,0,1,0,0,1,0,1
1428,2024-09-05,0.9998859584270577,-0.3588992937379844,1,4,3.5,0,0,0,0,1,0,0,1,0,1
1429,2024-07-08,0.1264146336141807,-0.45590876157540583,1,4,1.6,0,0,0,0,0,0,0,1,0,1
1430,2024-08-27,-0.6014781370632168,-1.374182808816535,1,6,4.8,0,0,1,0,0,0,0,1,0,0
1431,2024-10-10,0.9998859584270577,0.8751997521842346,1,4,4.7,0,0,1,0,0,1,0,0,1,0
1432,2024-05-11,1.7277787291044553,-0.4834521126589534,0,1,3.0,0,1,0,0,0,0,0,0,1,0
1433,2024-05-19,-1.402160184808354,-0.2718297979946153,1,6,4.1,0,0,0,0,1,1,0,0,0,0
1434,2024-11-27,-0.38311030585999756,0.6363583074973101,1,4,1.2,0,0,1,0,0,0,0,0,0,0
1435,2024-04-21,0.635939573088359,0.3151857666419276,0,4,4.1,0,0,1,0,0,0,0,0,0,1
1436,2024-11-19,1.0726752354947975,-0.9357320713733486,1,8,1.4,0,0,0,0,0,1,0,0,0,1
1437,2024-04-18,-0.7470566911986963,0.991981090522774,0,7,4.6,0,0,0,1,0,0,0,0,0,1
1438,2024-03-23,-0.23753175172451804,0.33065153231608235,1,2,1.4,0,0,0,0,0,1,0,0,0,0
1439,2024-06-05,-0.1647424746567783,1.4169703379413834,0,10,2.2,0,0,0,0,1,0,1,0,0,1
1440,2024-12-22,-0.1647424746567783,-1.2678902323332422,1,7,4.5,1,0,0,0,0,0,0,1,0,0
1441,2024-11-15,-0.8198459682664361,-0.4423251623200772,1,6,1.8,0,0,0,1,0,0,0,0,0,0
1442,2024-05-29,0.8543074042915783,0.37150057888842086,1,6,3.0,0,0,0,1,0,0,1,0,0,1
1443,2024-05-22,-0.3103210287922578,-0.3240041248305671,1,6,2.7,0,0,1,0,0,0,0,1,1,0
1444,2024-04-08,-1.402160184808354,0.25960782044307334,1,5,3.8,0,0,1,0,0,0,0,1,1,0
1445,2024-06-21,-1.4749494618760939,1.322707626018684,0,10,1.7,0,0,0,0,1,1,0,0,1,0
1446,2024-09-30,-0.4558995829277373,1.5416045630161865,0,3,4.7,0,0,0,0,1,0,0,1,0,1
1447,2024-09-12,1.2910430666980168,-1.3390757031982732,0,1,1.4,0,0,1,0,0,1,0,0,0,0
1448,2024-07-10,0.1264146336141807,-0.9134674882996472,0,6,2.7,1,0,0,0,0,0,1,0,0,0
1449,2024-08-26,0.2719931877496602,1.610942956321803,1,5,1.9,1,0,0,0,0,0,1,0,1,0
1450,2024-12-11,0.7815181272238385,0.3933061996810213,1,8,2.4,0,0,0,1,0,0,1,0,0,1
1451,2024-11-22,-1.3293709077406144,1.0783544232954214,0,7,4.7,0,0,0,1,0,0,1,0,0,1
1452,2024-02-01,0.41757174188513974,-0.47383355451710935,0,7,4.5,1,0,0,0,0,0,1,0,1,0
1453,2024-07-14,-0.4558995829277373,-0.6871415379875694,0,3,4.3,0,0,1,0,0,0,0,0,0,1
1454,2024-08-22,-1.4749494618760939,-1.0193375949156274,1,4,4.2,0,1,0,0,0,0,1,0,0,0
1455,2024-12-07,1.0726752354947975,-1.4403575905576225,0,3,2.2,0,0,0,0,0,0,1,0,0,0
1456,2024-11-05,-1.183792353605135,-0.284631617462259,1,10,4.6,0,1,0,0,0,0,1,0,1,0
1457,2024-02-19,-1.2565816306728745,1.1918781119262094,1,4,2.8,0,1,0,0,0,1,0,0,1,0
1458,2024-06-20,1.4366216208334963,-0.0416047736247464,1,8,1.2,0,0,0,0,1,0,1,0,1,0
1459,2024-12-12,1.509410897901236,0.8522165492697884,0,6,2.0,0,1,0,0,0,0,0,0,1,0
1460,2024-10-07,1.5822001749689758,1.500220762226419,0,1,3.7,1,0,0,0,0,0,0,0,1,0
1461,2024-12-26,-0.6014781370632168,1.2189428509673856,1,3,4.8,0,0,0,1,0,0,1,0,0,1
1462,2024-11-23,1.3638323437657565,-1.3829760769850241,0,8,3.7,0,0,0,0,1,1,0,0,1,0
1463,2024-04-28,-1.402160184808354,-1.5657918416270051,1,1,3.5,0,0,0,0,1,0,0,1,0,1
1464,2024-07-12,-0.23753175172451804,-1.5780420642247022,1,1,2.8,0,1,0,0,0,0,1,0,0,1
1465,2024-12-14,-1.402160184808354,1.6188561958962548,1,9,4.7,0,0,0,1,0,0,1,0,1,0
1466,2024-09-29,0.9998859584270577,-0.5436323136582029,1,10,2.3,1,0,0,0,0,0,1,0,1,0
1467,2024-10-20,-1.0382137994696552,-0.14559411737627714,0,7,3.8,0,0,0,1,0,0,1,0,0,0
1468,2024-08-01,1.1454645125625371,-0.219863197206379,0,10,2.7,0,0,1,0,0,0,0,1,0,1
1469,2024-04-26,0.41757174188513974,-1.5205440556388579,1,7,1.3,0,0,0,1,0,0,0,0,0,1
1470,2024-10-24,-0.1647424746567783,-0.9474475397536162,0,10,2.3,0,0,0,1,0,1,0,0,0,0
1471,2024-01-27,0.5631502960206192,0.421714140260465,0,4,2.1,0,0,1,0,0,0,0,0,0,1
1472,2024-07-18,1.3638323437657565,0.6881410426622308,1,2,1.7,0,0,0,0,1,0,0,1,1,0
1473,2024-05-15,1.4366216208334963,-1.0787528587797088,1,8,2.1,0,0,0,0,0,0,1,0,0,1
1474,2024-09-08,0.7815181272238385,-1.0164308338019896,1,5,2.2,0,0,1,0,0,0,0,1,0,1
1475,2024-05-03,-1.2565816306728745,-1.571836950326396,0,4,1.3,0,0,0,0,1,0,1,0,0,1
1476,2024-12-30,-0.3103210287922578,-0.9254075253801476,0,2,2.0,0,0,0,1,0,0,1,0,0,0
1477,2024-10-11,1.6549894520367154,-1.2384703290483745,0,1,3.0,0,0,1,0,0,0,1,0,1,0
1478,2024-02-19,0.2719931877496602,0.3550523251507478,0,3,3.4,0,0,0,1,0,0,0,0,0,1
1479,2024-10-10,0.927096681359318,-0.2759815118401684,0,2,1.2,0,0,0,0,1,0,0,0,0,0
1480,2024-02-16,-1.693317293079313,0.8349008989274666,1,1,3.8,0,0,0,0,0,0,1,0,0,1
1481,2024-06-11,-0.09195319758903854,0.7458734448289432,0,7,4.1,0,0,0,0,0,0,1,0,0,0
1482,2024-04-05,0.7815181272238385,0.6114438137608625,1,1,2.2,0,1,0,0,0,1,0,0,0,1
1483,2024-12-07,-0.4558995829277373,-1.3569513717368002,1,1,1.4,1,0,0,0,0,1,0,0,0,1
1484,2024-01-28,0.4903610189528795,-1.7209926739122396,0,1,3.8,0,0,0,1,0,1,0,0,1,0
1485,2024-02-21,-1.402160184808354,0.6633388332758994,0,3,1.1,0,0,1,0,0,0,0,1,1,0
1486,2024-08-15,-1.183792353605135,-1.6457046136048317,1,4,4.3,0,0,0,0,0,0,0,1,0,1
1487,2024-03-03,-0.23753175172451804,0.22726571694642703,0,2,2.2,0,0,0,0,0,0,1,0,0,1
1488,2024-02-16,0.4903610189528795,1.6781297007683147,0,4,2.4,0,0,0,1,0,0,1,0,0,1
1489,2024-08-06,0.7815181272238385,0.07694785033687863,0,9,1.7,0,0,0,1,0,0,0,0,1,0
1490,2024-04-10,-0.09195319758903854,0.6067741883503975,0,2,4.9,0,0,0,1,0,0,0,1,1,0
1491,2024-04-23,0.19920391068192048,-1.4236089761833886,0,1,2.7,0,0,1,0,0,1,0,0,0,0
1492,2024-11-13,1.6549894520367154,1.6828414328100731,0,1,3.8,1,0,0,0,0,1,0,0,0,0
1493,2024-12-12,-0.8926352453341758,1.1272528542167275,0,8,2.2,0,0,0,0,0,1,0,0,0,0
1494,2024-07-01,1.7277787291044553,1.099393703398478,0,1,4.7,0,1,0,0,0,1,0,0,0,0
1495,2024-02-16,-1.5477387389438335,-1.0242865276470068,1,7,1.4,0,0,0,0,1,0,1,0,0,1
1496,2024-03-08,0.635939573088359,1.6424064347787888,0,5,4.5,0,1,0,0,0,1,0,0,0,1
1497,2024-08-31,0.1264146336141807,0.06035924116156013,1,5,3.8,0,0,1,0,0,0,1,0,0,1
1498,2024-08-26,0.9998859584270577,1.029186509933836,0,1,2.5,0,0,0,0,0,0,1,0,0,0
1499,2024-04-08,1.3638323437657565,-0.6184319370426047,0,9,2.2,1,0,0,0,0,0,1,0,0,1
1500,2024-05-07,0.635939573088359,1.13763634949374,1,6,2.6,0,0,0,0,1,1,0,0,0,0
1501,2024-05-04,-0.38311030585999756,0.7358941732123498,0,3,4.7,0,1,0,0,0,0,0,0,0,0
1502,2024-03-10,1.0726752354947975,0.2574224862789334,1,8,1.2,0,0,0,0,1,0,1,0,1,0
1503,2024-11-19,1.2910430666980168,1.158604048323597,0,8,2.0,1,0,0,0,0,0,1,0,1,0
1504,2024-11-05,0.4903610189528795,-0.21958248633108807,0,4,4.1,0,0,0,1,0,1,0,0,0,1
1505,2024-06-04,1.509410897901236,-0.580819486862371,1,7,3.5,1,0,0,0,0,0,0,0,1,0
1506,2024-02-09,-0.3103210287922578,1.049546469718688,1,10,3.0,0,1,0,0,0,0,0,1,1,0
1507,2024-06-13,-0.09195319758903854,-1.3928767495565357,1,9,1.5,0,0,0,0,1,0,1,0,0,1
1508,2024-04-16,1.7277787291044553,-1.495778338666314,1,7,4.2,0,0,0,0,0,1,0,0,0,1
1509,2024-01-17,-0.38311030585999756,-0.08314717605905338,0,3,4.3,0,0,0,1,0,1,0,0,0,0
1510,2024-12-13,0.1264146336141807,0.3336804026604716,0,6,3.8,1,0,0,0,0,0,1,0,0,0
1511,2024-12-29,1.218253789630277,-1.7361089545466573,1,6,5.0,1,0,0,0,0,1,0,0,0,0
1512,2024-02-13,-0.5286888599954771,1.6997612808182347,1,10,2.6,1,0,0,0,0,0,0,0,0,0
1513,2024-04-05,-1.0382137994696552,0.967800655725212,1,8,4.0,0,0,1,0,0,0,0,0,0,0
1514,2024-06-02,0.635939573088359,-1.0266753771957327,0,9,3.2,1,0,0,0,0,0,1,0,0,1
1515,2024-10-14,-0.38311030585999756,1.5315775705507941,0,5,2.9,0,1,0,0,0,0,0,0,0,1
1516,2024-03-08,-0.7470566911986963,1.543686034156469,1,5,2.8,0,1,0,0,0,0,0,0,1,0
1517,2024-07-09,-1.183792353605135,-1.5596849765350507,1,5,3.5,1,0,0,0,0,0,0,0,0,1
1518,2024-05-30,0.05362535654644096,-1.351022758050656,1,8,2.8,0,0,0,0,1,1,0,0,0,1
1519,2024-08-19,-0.8198459682664361,-1.0919224094939837,1,5,1.8,0,0,0,0,0,0,0,0,1,0
1520,2024-11-30,-0.1647424746567783,-0.005794487263880554,0,3,2.4,0,0,0,0,1,0,1,0,0,0
1521,2024-03-31,-0.8926352453341758,-0.0654764264594884,1,9,1.5,0,0,1,0,0,1,0,0,1,0
1522,2024-06-14,-0.09195319758903854,-1.2544834809293466,0,10,1.1,0,0,0,1,0,0,0,0,0,1
1523,2024-04-30,1.218253789630277,1.1830202802564034,0,7,3.5,1,0,0,0,0,1,0,0,0,0
1524,2024-11-16,0.927096681359318,-0.7588940448206881,0,7,4.7,0,1,0,0,0,0,0,1,1,0
1525,2024-12-11,-0.8926352453341758,1.520533001162472,0,6,2.0,0,0,0,0,0,0,0,0,0,0
1526,2024-07-04,-0.8926352453341758,-1.0386533102443973,1,1,2.2,0,1,0,0,0,0,0,1,0,1
1527,2024-10-03,-0.7470566911986963,-1.0234584305648984,1,7,2.1,1,0,0,0,0,0,0,0,0,1
1528,2024-04-05,-0.4558995829277373,1.429779175180909,1,1,2.6,0,0,1,0,0,0,0,0,0,1
1529,2024-10-08,1.4366216208334963,0.2080693037396559,1,4,4.2,0,0,1,0,0,0,0,1,1,0
1530,2024-09-30,0.1264146336141807,-1.3721209874375233,0,2,3.7,1,0,0,0,0,0,1,0,0,0
1531,2024-07-11,-1.111003076537395,0.29059970462957013,1,6,3.0,0,0,1,0,0,0,1,0,0,1
1532,2024-04-24,-0.5286888599954771,1.4121280753426144,1,9,2.0,0,0,0,1,0,0,1,0,0,1
1533,2024-12-10,-0.5286888599954771,0.3004975700923289,0,7,1.1,0,1,0,0,0,0,1,0,0,1
1534,2024-11-18,1.5822001749689758,-1.1059340928341312,0,5,4.8,0,1,0,0,0,1,0,0,0,0
1535,2024-05-06,1.509410897901236,-1.1963272053409448,0,8,1.2,0,1,0,0,0,0,0,0,1,0
1536,2024-08-04,-0.7470566911986963,-0.8391085809894522,1,2,3.6,0,0,0,0,0,0,1,0,0,0
1537,2024-06-25,-0.6014781370632168,-1.1430847736245113,0,5,1.7,0,1,0,0,0,1,0,0,0,1
1538,2024-11-01,1.7277787291044553,1.3786701461166866,0,6,2.0,0,0,0,1,0,0,0,0,0,1
1539,2024-07-07,-1.5477387389438335,1.3764679693000292,1,8,4.4,0,0,0,0,1,0,0,1,0,1
1540,2024-03-26,-0.5286888599954771,0.9769742871297202,0,9,1.9,0,0,0,0,0,0,0,1,0,1
1541,2024-02-09,-0.38311030585999756,-1.0995451133125091,0,5,3.5,0,0,0,0,1,0,0,0,0,0
1542,2024-06-01,-1.2565816306728745,-0.29544319682408987,0,1,3.1,1,0,0,0,0,0,0,0,1,0
1543,2024-01-17,-1.2565816306728745,-1.46048596387036,1,2,3.4,1,0,0,0,0,0,0,0,0,1
1544,2024-06-18,-0.09195319758903854,0.19060908729655887,1,3,2.2,0,0,0,0,1,0,0,0,1,0
1545,2024-07-03,1.3638323437657565,0.5804828077706476,0,6,3.0,0,0,1,0,0,0,0,0,0,1
1546,2024-09-24,-1.5477387389438335,1.6324692697934895,0,3,1.8,0,1,0,0,0,0,0,1,1,0
1547,2024-06-04,-0.7470566911986963,-1.2272517189173722,0,1,2.2,0,0,0,0,0,0,0,1,0,1
1548,2024-05-29,-0.8198459682664361,0.2530672570487943,0,8,4.6,0,0,0,0,1,0,1,0,1,0
1549,2024-03-29,0.4903610189528795,-0.4911786795013368,0,9,4.8,0,0,0,1,0,0,0,1,0,1
1550,2024-12-04,1.1454645125625371,-0.3370277058896904,1,1,3.9,0,0,0,1,0,0,0,0,1,0
1551,2024-07-08,-0.6014781370632168,-0.5009909281471319,0,4,2.0,0,0,1,0,0,0,1,0,0,1
1552,2024-08-11,-1.0382137994696552,1.2301249686846008,0,2,1.4,0,0,0,0,1,0,0,1,0,0
1553,2024-06-20,0.5631502960206192,1.6938144209251962,0,10,3.7,0,1,0,0,0,0,0,1,0,0
1554,2024-01-28,0.927096681359318,0.7886958888545769,1,1,1.7,0,1,0,0,0,1,0,0,0,0
